symbol,company_name,industry_group,sector,market_cap,beta,current_price,dividend_yield
SISB,บริษัท เอสไอเอสบี จำกัด (มหาชน),Education & Training Services,Consumer Defensive,11562000384.0,-0.291,12.3,4.02
SITHAI,บริษัท ศรีไทยซุปเปอร์แวร์ จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,2715859712.0,0.283,1.03,5.71
SJWD,บริษัท เอสซีจี เจดับเบิ้ลยูดี โลจิสติกส์ จำกัด (มหาชน),Integrated Freight & Logistics,Industrials,15278123008.0,,8.6,7.68
SK,บริษัท ศิรกร จำกัด (มหาชน),Building Materials,Basic Materials,253000000.0,-0.022,0.55,8.93
SKE,บริษัท สากล เอนเนอยี จำกัด (มหาชน),Utilities - Diversified,Utilities,178560080.0,0.11,0.16,
SVI,บริษัท เอสวีไอ จำกัด (มหาชน),Electronic Components,Technology,15826094080.0,-0.021,7.35,3.27
SKIN,บริษัท สกิน ลาบอราทอรี่ จำกัด (มหาชน),Household & Personal Products,Consumer Defensive,178560000.0,,1.24,
SKN,บริษัท ส.กิจชัย เอ็นเตอร์ไพรส์ จำกัด (มหาชน),Lumber & Wood Production,Basic Materials,5400000000.0,0.179,6.75,10.95
SKR,บริษัท ศิครินทร์ จำกัด (มหาชน),Medical Care Facilities,Healthcare,13735093248.0,0.004,6.75,3.65
SKY,บริษัท สกาย ไอซีที จำกัด (มหาชน),Information Technology Services,Technology,10185374720.0,-0.095,14.2,
SLP,บริษัท สาลี่ พริ้นท์ติ้ง จำกัด (มหาชน),Specialty Business Services,Industrials,432000032.0,-0.122,0.36,
SSP,บริษัท เสริมสร้าง พาวเวอร์ คอร์ปอเรชั่น จำกัด (มหาชน),Utilities - Renewable,Utilities,4170718208.0,,3.34,6.07
SMD100,บริษัท เอสเอ็มดี ไรส์ จำกัด (มหาชน),Medical Distribution,Healthcare,388405184.0,0.036,1.87,47.37
SMIT,บริษัท สหมิตรเครื่องกล จำกัด (มหาชน),Steel,Basic Materials,1908000000.0,0.148,3.6,6.59
SMPC,บริษัท สหมิตรถังแก๊ส จำกัด (มหาชน),Metal Fabrication,Industrials,5006984192.0,-0.147,9.35,7.45
SMT,บริษัท สตาร์ส ไมโครอิเล็กทรอนิกส์ (ประเทศไทย) จำกัด (มหาชน),Semiconductors,Technology,1065611392.0,0.765,1.31,2.22
SNC,บริษัท เอส เอ็น ซี ฟอร์เมอร์ จำกัด (มหาชน),Electronic Components,Technology,2172157952.0,-0.349,6.0,
SNNP,บริษัท ศรีนานาพร มาร์เก็ตติ้ง จำกัด (มหาชน),Packaged Foods,Consumer Defensive,6480036864.0,-0.193,7.2,6.45
SNP,บริษัท เอส แอนด์ พี ซินดิเคท จำกัด (มหาชน),Restaurants,Consumer Cyclical,4799925760.0,0.261,9.4,9.52
SNPS,บริษัท สเปเชี่ยลตี้ เนเชอรัล โปรดักส์ จำกัด (มหาชน),Household & Personal Products,Consumer Defensive,1927800064.0,,4.76,4.27
SO,บริษัท สยามราชธานี จำกัด (มหาชน),Specialty Business Services,Industrials,1980784000.0,0.344,4.16,9.05
SONIC,บริษัท โซนิค อินเตอร์เฟรท จำกัด (มหาชน),Integrated Freight & Logistics,Industrials,1129744640.0,0.206,1.47,3.83
SORKON,บริษัท ส. ขอนแก่นฟู้ดส์ จำกัด (มหาชน),Packaged Foods,Consumer Defensive,1194767232.0,,3.82,6.48
SPA,บริษัท สยามเวลเนสกรุ๊ป จำกัด (มหาชน),Personal Services,Consumer Cyclical,4770896384.0,,3.72,2.58
SPACK,บริษัท เอส. แพ็ค แอนด์ พริ้นท์ จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,360000000.0,0.316,1.2,
SPALI,บริษัท ศุภาลัย จำกัด (มหาชน),Real Estate - Development,Real Estate,33201594368.0,0.51,17.6,7.87
SPC,บริษัท สหพัฒนพิบูล จำกัด (มหาชน),Food Distribution,Consumer Defensive,18892500992.0,0.034,57.25,4.19
SPCG,บริษัท เอสพีซีจี จำกัด (มหาชน),Utilities - Renewable,Utilities,9660478464.0,0.339,9.15,23.35
SPG,บริษัท สยามภัณฑ์กรุ๊ป จำกัด (มหาชน),Specialty Chemicals,Basic Materials,4036499968.0,,11.7,6.84
SPI,บริษัท สหพัฒนาอินเตอร์โฮลดิ้ง จำกัด (มหาชน),Real Estate Services,Real Estate,36460535808.0,0.095,42.5,0.91
SPRC,บริษัท สตาร์ ปิโตรเลียม รีไฟน์นิ่ง จำกัด (มหาชน),Oil & Gas Refining & Marketing,Energy,33169651712.0,0.509,7.65,7.89
SPREME,บริษัท สุพรีม ดิสทิบิวชั่น จำกัด (มหาชน),Electronics & Computer Distribution,Technology,1176600064.0,,1.59,7.41
SPRIME,ทรัสต์เพื่อการลงทุนในสิทธิการเช่าอสังหาริมทรัพย์ เอส ไพรม์ โกรท,REIT - Diversified,Real Estate,1608300032.0,0.267,3.6,11.05
SPVI,บริษัท เอส พี วี ไอ จำกัด (มหาชน),Electronics & Computer Distribution,Technology,976000000.0,0.095,2.44,5.45
SQ,บริษัท สหกลอิควิปเมนท์ จำกัด (มหาชน),Engineering & Construction,Industrials,333256384.0,0.054,0.29,
SR,บริษัท สยามราช จำกัด (มหาชน),Conglomerates,Industrials,216544000.0,-0.015,0.32,
SRICHA,บริษัท ศรีราชาคอนสตรัคชั่น จำกัด (มหาชน),Engineering & Construction,Industrials,4028427008.0,0.372,13.0,7.46
SRIPANWA,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์โรงแรมศรีพันวา,REIT - Hotel & Motel,Real Estate,1506945664.0,0.138,5.4,7.94
SRS,บริษัท สิริซอฟต์ จำกัด (มหาชน),Information Technology Services,Technology,243200000.0,,1.52,13.79
SSF,บริษัท สุรพลฟู้ดส์ จำกัด (มหาชน),Packaged Foods,Consumer Defensive,1363495040.0,0.07,5.05,7.26
SSSC,บริษัท ศูนย์บริการเหล็กสยาม จำกัด (มหาชน),Steel,Basic Materials,1420795392.0,0.058,2.22,7.37
SST,บริษัท ทรัพย์ศรีไทย จำกัด (มหาชน),Packaged Foods,Consumer Defensive,637012416.0,0.014,1.21,
SSTRT,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์ทรัพย์ศรีไทย,REIT - Industrial,Real Estate,844883008.0,-0.094,4.22,9.3
STA,บริษัท ศรีตรังแอโกรอินดัสทรี จำกัด (มหาชน),Specialty Chemicals,Basic Materials,21964800000.0,0.577,14.3,3.4
STANLY,บริษัท ไทยสแตนเลย์การไฟฟ้า จำกัด (มหาชน),Auto Parts,Consumer Cyclical,15401624576.0,0.057,201.0,9.66
STARM,บริษัท สตาร์ มันนี่ จำกัด (มหาชน),Credit Services,Financial Services,1110999936.0,,1.01,5.63
STC,บริษัท เอสทีซี คอนกรีตโปรดัคท์ จำกัด (มหาชน),Building Materials,Basic Materials,176080000.0,-0.158,0.31,5.3
STECH,บริษัท สยามเทคนิคคอนกรีต จำกัด (มหาชน),Building Materials,Basic Materials,746749952.0,0.193,1.03,3.81
STECON,บริษัท สเตคอน กรุ๊ป จำกัด (มหาชน),Engineering & Construction,Industrials,19076435968.0,,12.7,4.23
STGT,บริษัท ศรีตรังโกลฟส์ (ประเทศไทย) จำกัด (มหาชน),Specialty Chemicals,Basic Materials,24993585152.0,0.59,8.8,5.52
STI,บริษัท สโตนเฮ้นจ์ อินเตอร์ จำกัด (มหาชน),Engineering & Construction,Industrials,1037154944.0,0.082,1.72,1.54
STOWER,บริษัท สกาย ทาวเวอร์ จำกัด (มหาชน),Steel,Basic Materials,110921256.0,0.769,0.03,
STP,บริษัท สหไทยการพิมพ์และบรรจุภัณฑ์ จำกัด (มหาชน),Paper & Paper Products,Basic Materials,1100000000.0,0.687,11.0,4.5
STPI,บริษัท เอสทีพี แอนด์ ไอ จำกัด (มหาชน),Metal Fabrication,Industrials,10058112000.0,0.72,5.55,
STX,บริษัท สโตนวัน จำกัด (มหาชน),Building Materials,Basic Materials,337848064.0,,1.1,8.55
SUC,บริษัท สหยูเนี่ยน จำกัด (มหาชน),Conglomerates,Industrials,8700000256.0,0.241,29.0,5.38
SUN,บริษัท ซันสวีท จำกัด (มหาชน),Farm Products,Consumer Defensive,2136230656.0,0.04,2.76,3.55
SUPER,บริษัท ซุปเปอร์ เอนเนอร์ยี คอร์เปอเรชั่น จำกัด (มหาชน),Utilities - Renewable,Utilities,3281936640.0,0.27,0.12,
SUSCO,บริษัท ซัสโก้ จำกัด (มหาชน),Oil & Gas Refining & Marketing,Energy,2146999808.0,-0.393,2.26,2.73
SUTHA,บริษัท สุธากัญจน์ จำกัด (มหาชน),Chemicals,Basic Materials,869743360.0,0.37,2.4,5.83
SVOA,บริษัท เอสวีโอเอ จำกัด (มหาชน),Electronics & Computer Distribution,Technology,1399173632.0,0.09,1.72,4.62
SVR,บริษัท สิวารมณ์ เรียลเอสเตท จำกัด (มหาชน),Real Estate - Development,Real Estate,153000000.0,-0.059,0.3,
SVT,บริษัท ซันเวนดิ้ง เทคโนโลยี จำกัด (มหาชน),Business Equipment & Supplies,Industrials,909999936.0,0.395,1.3,3.76
SWC,บริษัท เชอร์วู้ด คอร์ปอเรชั่น (ประเทศไทย) จำกัด (มหาชน),Specialty Chemicals,Basic Materials,2084700416.0,,4.18,7.49
SYMC,บริษัท ซิมโฟนี่ คอมมูนิเคชั่น จำกัด (มหาชน),Telecom Services,Communication Services,1725946368.0,-0.37,3.98,3.8
SYNEX,บริษัท ซินเน็ค (ประเทศไทย) จำกัด (มหาชน),Electronics & Computer Distribution,Technology,8388875776.0,,9.9,4.75
SYNTEC,บริษัท ซินเท็ค คอนสตรัคชั่น จำกัด (มหาชน),Engineering & Construction,Industrials,2813459200.0,0.358,1.78,6.08
TACC,บริษัท ที.เอ.ซี. คอนซูเมอร์ จำกัด (มหาชน),Beverages - Non-Alcoholic,Consumer Defensive,3420000000.0,0.203,5.7,6.94
TAE,บริษัท ไทย อะโกร เอ็นเนอร์ยี่ จำกัด (มหาชน),Chemicals,Basic Materials,529999968.0,-0.08,0.53,
TAKUNI,บริษัท ทาคูนิ กรุ๊ป จำกัด (มหาชน),Engineering & Construction,Industrials,288000096.0,0.014,0.36,
TAN,บริษัท ธนจิรา รีเทล คอร์ปอเรชั่น จำกัด (มหาชน),Luxury Goods,Consumer Cyclical,1160896000.0,,3.88,6.92
TASCO,บริษัท ทิปโก้แอสฟัลท์ จำกัด (มหาชน),Building Materials,Basic Materials,21623554048.0,0.081,13.7,7.19
TATG,บริษัท ไทย ออโต ทูลส์ แอนด์ ดาย จำกัด (มหาชน),Auto Parts,Consumer Cyclical,400000000.0,,1.0,7.0
TBN,บริษัท ทีบีเอ็น คอร์ปอเรชั่น จำกัด (มหาชน),Software - Application,Technology,378000000.0,0.468,3.78,4.95
TC,บริษัท ทรอปิคอลแคนนิ่ง (ประเทศไทย) จำกัด (มหาชน),Packaged Foods,Consumer Defensive,1749000064.0,-0.218,5.3,5.61
TCAP,บริษัท ทุนธนชาต จำกัด (มหาชน),Credit Services,Financial Services,62916304896.0,0.135,60.0,5.76
TCC,บริษัท ไทย แคปปิตอล คอร์ปอเรชั่น จำกัด (มหาชน),Thermal Coal,Energy,390754048.0,-1.0,0.28,
TCJ,บริษัท ที.ซี.เจ.เอเซีย จำกัด (มหาชน),Farm & Heavy Construction Machinery,Industrials,251319296.0,0.288,2.38,
TCMC,บริษัท ทีซีเอ็ม คอร์ปอเรชั่น จำกัด (มหาชน),Textile Manufacturing,Consumer Cyclical,228960352.0,0.032,0.3,
TCOAT,บริษัท อุตสาหกรรมผ้าเคลือบพลาสติกไทย จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,278249984.0,0.122,26.5,1.89
TEAM,บริษัท ทีมพรีซิชั่น จำกัด (มหาชน),Electronic Components,Technology,1707329792.0,1.27,2.68,7.87
TEAMG,บริษัท ทีม คอนซัลติ้ง เอนจิเนียริ่ง แอนด์ แมเนจเมนท์ จำกัด (มหาชน),Engineering & Construction,Industrials,2650001408.0,-2.174,3.24,4.55
TEGH,บริษัท ไทยอีสเทิร์น กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),Specialty Chemicals,Basic Materials,3412800000.0,0.778,3.16,6.48
TEKA,บริษัท ฑีฆาก่อสร้าง จำกัด (มหาชน),Engineering & Construction,Industrials,555000000.0,-0.02,1.85,7.14
TERA,บริษัท เทอร์ราไบท์ พลัส จำกัด (มหาชน),Electronics & Computer Distribution,Technology,247200000.0,,1.03,6.57
TIPH,บริษัท ทิพย กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),Insurance - Diversified,Financial Services,12361280512.0,0.087,20.8,7.25
TISCO,บริษัท ทิสโก้ไฟแนนเชียลกรุ๊ป จำกัด (มหาชน),Banks - Regional,Financial Services,91675049984.0,0.204,114.5,6.77
TITLE,บริษัท ร่มโพธิ์ พร็อพเพอร์ตี้ จำกัด (มหาชน),Real Estate - Development,Real Estate,6412855808.0,0.236,8.2,4.97
TK,บริษัท ฐิติกร จำกัด (มหาชน),Credit Services,Financial Services,2160000000.0,,4.32,4.55
TKC,บริษัท เทิร์นคีย์ คอมมูนิเคชั่น เซอร์วิส จำกัด (มหาชน),Engineering & Construction,Industrials,3340000256.0,0.556,8.35,2.38
TKN,บริษัท เถ้าแก่น้อย ฟู๊ดแอนด์มาร์เก็ตติ้ง จำกัด (มหาชน),Packaged Foods,Consumer Defensive,5869499904.0,0.84,4.3,5.66
TKS,บริษัท ที.เค.เอส. เทคโนโลยี จำกัด (มหาชน),Specialty Business Services,Industrials,3295633664.0,,6.7,6.62
TKT,บริษัท ที.กรุงไทยอุตสาหกรรม จำกัด (มหาชน),Auto Parts,Consumer Cyclical,231514816.0,0.168,0.66,
TFG,บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน),Farm Products,Consumer Defensive,37559795712.0,0.21,6.45,14.23
TFI,บริษัท ไทยฟิวเจอร์อินคอร์ปอเรชั่น จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,673048960.0,0.301,0.04,
TFM,บริษัท ไทยยูเนี่ยน ฟีดมิลล์ จำกัด (มหาชน),Farm Products,Consumer Defensive,6249999872.0,0.503,6.25,9.3
TFMAMA,บริษัท ไทยเพรซิเดนท์ฟูดส์ จำกัด (มหาชน),Packaged Foods,Consumer Defensive,62973464576.0,0.04,191.0,2.68
TGE,บริษัท ท่าฉาง กรีน เอ็นเนอร์ยี่ จำกัด (มหาชน),Utilities - Renewable,Utilities,3365666304.0,0.044,1.34,0.23
TGH,บริษัท ไทยกรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน),Insurance - Diversified,Financial Services,8273073664.0,0.091,11.0,0.91
TGPRO,บริษัท ไทย-เยอรมัน โปรดักส์ จำกัด (มหาชน),Steel,Basic Materials,235972992.0,-0.008,0.05,
TH,บริษัท ตงฮั้ว โฮลดิ้ง จำกัด (มหาชน),Financial Conglomerates,Financial Services,469222560.0,0.193,0.47,
THAI,บริษัท การบินไทย จำกัด (มหาชน),Airlines,Industrials,182556229632.0,0.001,6.45,3.07
THANA,บริษัท ธนาสิริ กรุ๊ป จำกัด (มหาชน),Real Estate - Development,Real Estate,427158144.0,-0.048,1.54,2.05
THANI,บริษัท ราชธานีลิสซิ่ง จำกัด (มหาชน),Credit Services,Financial Services,11275084800.0,0.073,1.81,5.7
THCOM,บริษัท ไทยคม จำกัด (มหาชน),Communication Equipment,Technology,12495562752.0,0.342,11.4,
THE,บริษัท เดอะ สตีล จำกัด (มหาชน),Steel,Basic Materials,881649152.0,0.36,0.8,
THG,บริษัท ธนบุรี เฮลท์แคร์ กรุ๊ป จำกัด (มหาชน),Medical Care Facilities,Healthcare,16191846400.0,-0.351,9.05,1.51
THIP,บริษัท ทานตะวันอุตสาหกรรม จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,2078992768.0,0.131,23.1,7.11
THMUI,บริษัท ไทยมุ้ย คอร์ปอเรชั่น จำกัด (มหาชน),Industrial Distribution,Industrials,108800000.0,0.12,0.32,
THRE,บริษัท ไทยรับประกันภัยต่อ จำกัด (มหาชน),Insurance - Reinsurance,Financial Services,1601697664.0,0.351,0.38,
THREL,บริษัท ไทยรีประกันชีวิต จำกัด (มหาชน),Insurance - Reinsurance,Financial Services,682000000.0,-0.026,1.1,
TIDLOR,บริษัท ติดล้อ โฮลดิ้งส์ จำกัด (มหาชน),Credit Services,Financial Services,56181035008.0,,19.4,1.71
TIGER,บริษัท ไทย อิงเกอร์ โฮลดิ้ง จำกัด (มหาชน),Engineering & Construction,Industrials,115000000.0,-0.311,0.25,
TIPCO,บริษัท ทิปโก้ฟูดส์ จำกัด (มหาชน),Beverages - Non-Alcoholic,Consumer Defensive,3498702336.0,0.137,7.25,1.36
TL,บริษัท เทคลีด เอ็นพีเอ็น จำกัด (มหาชน),Drug Manufacturers - Specialty & Generic,Healthcare,1689919104.0,0.02,0.4,
TLI,บริษัท ไทยประกันชีวิต จำกัด (มหาชน),Insurance - Life,Financial Services,125950001152.0,0.162,11.0,5.45
TM,บริษัท เทคโนเมดิคัล จำกัด (มหาชน),Medical Distribution,Healthcare,280280192.0,0.303,0.91,
TMAN,บริษัท ที.แมน ฟาร์มาซูติคอล จำกัด (มหาชน),Drug Manufacturers - Specialty & Generic,Healthcare,5200052224.0,,13.0,4.27
TMC,บริษัท ที.เอ็ม.ซี. อุตสาหกรรม จำกัด (มหาชน),Farm & Heavy Construction Machinery,Industrials,325748000.0,-0.01,0.71,
TMD,บริษัท อุตสาหกรรมถังโลหะไทย จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,4049999872.0,0.032,27.0,6.3
TMI,บริษัท ธีระมงคล อุตสาหกรรม จำกัด (มหาชน),Electrical Equipment & Parts,Industrials,362579072.0,0.052,0.54,1.82
TMILL,บริษัท ที เอส ฟลาวมิลล์ จำกัด (มหาชน),Farm Products,Consumer Defensive,821247936.0,0.057,2.06,6.8
TMT,บริษัท ทีเอ็มที สตีล จำกัด (มหาชน),Steel,Basic Materials,2490367744.0,0.36,2.86,6.99
TMW,บริษัท ไทยมิตซูวา จำกัด (มหาชน),Specialty Chemicals,Basic Materials,2443875072.0,0.583,61.25,5.87
TNDT,บริษัท ไทย เอ็น ดี ที จำกัด (มหาชน),Engineering & Construction,Industrials,329000704.0,-0.393,0.19,
TNH,บริษัท โรงพยาบาลไทยนครินทร์ จำกัด (มหาชน),Medical Care Facilities,Healthcare,5760000000.0,-0.042,32.0,1.88
TNITY,บริษัท ทรีนีตี้ วัฒนา จำกัด (มหาชน),Capital Markets,Financial Services,548876416.0,-0.032,2.56,
TNL,บริษัท ธนูลักษณ์ จำกัด (มหาชน),Credit Services,Financial Services,7280481280.0,-0.075,23.9,2.51
TNP,บริษัท ธนพิริยะ จำกัด (มหาชน),Grocery Stores,Consumer Defensive,2288000000.0,0.157,2.86,3.69
TNPC,บริษัท ไทยนามพลาสติกส์ จำกัด (มหาชน),Auto Parts,Consumer Cyclical,262426704.0,-0.076,0.77,
TNR,บริษัท ไทยนิปปอนรับเบอร์อินดัสตรี้ จำกัด (มหาชน),Household & Personal Products,Consumer Defensive,1650000000.0,0.567,5.5,12.28
TOA,บริษัท ทีโอเอ เพ้นท์ (ประเทศไทย) จำกัด (มหาชน),Specialty Chemicals,Basic Materials,31405070336.0,0.222,16.2,4.56
TOG,บริษัท ไทยออพติคอล กรุ๊ป จำกัด (มหาชน),Medical Instruments & Supplies,Healthcare,3367657984.0,-0.014,7.1,8.33
TOP,บริษัท ไทยออยล์ จำกัด (มหาชน),Oil & Gas Refining & Marketing,Energy,120068661248.0,0.985,53.75,3.65
TOPP,บริษัท ไทย โอ.พี.พี. จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,822000000.0,-0.083,137.0,3.58
TPA,บริษัท ไทยโพลีอะคริลิค จำกัด (มหาชน),Specialty Chemicals,Basic Materials,315900000.0,0.182,2.6,
TPAC,บริษัท พลาสติค และหีบห่อไทย จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,3036914944.0,0.229,9.3,4.22
TPBI,บริษัท ทีพีบีไอ จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,1283990016.0,0.383,3.08,7.37
TPCH,บริษัท ทีพีซี เพาเวอร์โฮลดิ้ง จำกัด (มหาชน),Utilities - Renewable,Utilities,670003968.0,0.613,1.67,46.49
TPCS,บริษัท ทีพีซีเอส จำกัด (มหาชน),Textile Manufacturing,Consumer Cyclical,1090800000.0,-0.123,10.1,6.67
TPIPL,บริษัท ทีพีไอ โพลีน จำกัด (มหาชน),Building Materials,Basic Materials,14769482752.0,0.295,0.78,3.8
TPIPP,บริษัท ทีพีไอ โพลีน เพาเวอร์ จำกัด (มหาชน),Utilities - Renewable,Utilities,16043999232.0,0.206,1.91,3.57
TPL,บริษัท ไทยพาร์เซิล จำกัด (มหาชน),Integrated Freight & Logistics,Industrials,563333760.0,0.638,0.49,
TPLAS,บริษัท ไทยอุตสาหกรรมพลาสติก (1994) จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,243000000.0,0.237,0.9,4.44
TPOLY,บริษัท ไทยโพลีคอนส์ จำกัด (มหาชน),Engineering & Construction,Industrials,108824304.0,0.24,0.19,
TPP,บริษัท ไทยบรรจุภัณฑ์และการพิมพ์ จำกัด (มหาชน),Packaging & Containers,Consumer Cyclical,442500000.0,0.023,11.8,8.2
TPRIME,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าไทยแลนด์ ไพร์ม พร็อพเพอร์ตี้,REIT - Office,Real Estate,4024125184.0,0.057,7.35,7.64
TPS,บริษัท เดอะแพรคทิเคิลโซลูชั่น จำกัด (มหาชน),Communication Equipment,Technology,1393403136.0,-0.075,3.32,12.05
TQM,บริษัท ทีคิวเอ็ม อัลฟา จำกัด (มหาชน),Insurance Brokers,Financial Services,8253373440.0,-0.033,13.9,7.64
TQR,บริษัท ที คิว อาร์ จำกัด (มหาชน),Insurance - Reinsurance,Financial Services,1184499968.0,0.265,5.15,8.57
TR,บริษัท ไทยเรยอน จำกัด (มหาชน),Textile Manufacturing,Consumer Cyclical,5292000256.0,0.028,26.25,0.19
TRC,บริษัท ทีอาร์ซี คอนสตรัคชั่น จำกัด (มหาชน),Engineering & Construction,Industrials,573066496.0,0.33,0.41,
TRITN,บริษัท ไทรทัน โฮลดิ้ง จำกัด (มหาชน),Engineering & Construction,Industrials,656903680.0,-0.38,0.03,
TRP,บริษัท เอสเตติก คอนเนค จำกัด (มหาชน),Medical Care Facilities,Healthcare,1431302656.0,0.879,4.34,4.52
TRT,บริษัท ถิรไทย จำกัด (มหาชน),Electrical Equipment & Parts,Industrials,1238193152.0,0.23,4.02,4.95
TRU,บริษัท ไทยรุ่งยูเนียนคาร์ จำกัด (มหาชน),Auto Parts,Consumer Cyclical,2611954688.0,-0.268,3.9,7.69
TRUBB,บริษัท ไทยรับเบอร์ลาเท็คซ์กรุ๊ป จำกัด (มหาชน),Specialty Chemicals,Basic Materials,621509632.0,0.23,0.76,0.38
TRUE,บริษัท ทรู คอร์ปอเรชั่น จำกัด (มหาชน),Telecom Services,Communication Services,490639785984.0,-0.257,14.2,2.14
TRV,บริษัท ที.อาร์.วี. รับเบอร์ โปรดักส์ จำกัด (มหาชน),Auto Parts,Consumer Cyclical,372000000.0,-0.086,1.55,
TSC,บริษัท ไทยสตีลเคเบิล จำกัด (มหาชน),Auto Parts,Consumer Cyclical,3767099904.0,0.068,14.5,8.16
TSE,บริษัท ไทย โซล่าร์ เอ็นเนอร์ยี่ จำกัด (มหาชน),Utilities - Renewable,Utilities,930695168.0,0.329,0.44,
TSI,บริษัท ไทยเศรษฐกิจประกันภัย จำกัด (มหาชน),Insurance - Property & Casualty,Financial Services,114174824.0,0.14,0.06,
TSTE,บริษัท ทีเอสทีอี จำกัด (มหาชน),Farm Products,Consumer Defensive,3871604480.0,0.042,10.1,1.58
TSTH,บริษัท ทาทา สตีล (ประเทศไทย) จำกัด (มหาชน),Steel,Basic Materials,6063509504.0,0.76,0.72,
TWZ,บริษัท ทีดับบลิวแซด คอร์ปอเรชั่น จำกัด (มหาชน),Specialty Retail,Consumer Cyclical,397218112.0,-0.043,0.02,
TTA,บริษัท โทรีเซนไทย เอเยนต์ซีส์ จำกัด (มหาชน),Conglomerates,Industrials,9243112448.0,0.605,5.1,4.4
TTB,ธนาคารทหารไทยธนชาต จำกัด (มหาชน),Banks - Regional,Financial Services,220128903168.0,0.299,2.32,5.81
TTCL,บริษัท ทีทีซีแอล จำกัด (มหาชน),Engineering & Construction,Industrials,86240008.0,0.238,0.14,
TTI,บริษัท โรงงานผ้าไทย จำกัด (มหาชน),Textile Manufacturing,Consumer Cyclical,1250000000.0,0.488,25.0,2.0
TTT,บริษัท โทเร เท็กซ์ไทล์ (ประเทศไทย) จำกัด (มหาชน),Textile Manufacturing,Consumer Cyclical,2429280000.0,0.139,42.0,6.94
TTW,บริษัท ทีทีดับบลิว จำกัด (มหาชน),Utilities - Regulated Water,Utilities,37705498624.0,,9.45,6.38
TU,บริษัท ไทยยูเนี่ยน กรุ๊ป จำกัด (มหาชน),Packaged Foods,Consumer Defensive,45875613696.0,-0.212,11.9,5.65
TURTLE,บริษัท ซุปเปอร์ เทอร์เทิล จำกัด (มหาชน),Restaurants,Consumer Cyclical,5881332736.0,-0.719,3.7,
TVDH,บริษัท ทีวีดี โฮลดิ้งส์ จำกัด (มหาชน),Internet Retail,Consumer Cyclical,105142120.0,0.393,0.06,
TVH,บริษัท ไทยวิวัฒน์ โฮลดิ้งส์ จำกัด (มหาชน),Insurance - Property & Casualty,Financial Services,2847981824.0,-0.51,9.5,4.63
TVO,บริษัท น้ำมันพืชไทย จำกัด (มหาชน),Packaged Foods,Consumer Defensive,22147833856.0,0.254,24.9,6.48
TVT,บริษัท ทีวี ธันเดอร์ จำกัด (มหาชน),Entertainment,Communication Services,200007520.0,0.0,0.25,
TWP,บริษัท ไทยไวร์โพรดัคท์ จำกัด (มหาชน),Building Materials,Basic Materials,306996768.0,0.011,1.15,0.56
TWPC,บริษัท ไทยวา จำกัด (มหาชน),Packaged Foods,Consumer Defensive,2447570176.0,,2.78,3.9
TYCN,บริษัทไทยคูน เวิลด์ไวด์ กรุ๊ป (ประเทศไทย) จำกัด (มหาชน),Steel,Basic Materials,1050278080.0,0.07,1.76,
UAC,บริษัท ยูเอซี โกลบอล จำกัด (มหาชน),Chemicals,Basic Materials,1842593152.0,-0.082,2.76,7.25
UBA,บริษัท ยูทิลิตี้ บิสิเนส อัลลายแอนซ์ จำกัด (มหาชน),Waste Management,Industrials,635999936.0,0.353,1.06,9.09
UBE,บริษัท อุบล ไบโอ เอทานอล จำกัด (มหาชน),Farm Products,Consumer Defensive,1761428736.0,0.164,0.45,3.33
UBIS,บริษัท ยูบิส (เอเชีย) จำกัด (มหาชน),Specialty Chemicals,Basic Materials,327750272.0,-0.196,1.15,
UEC,บริษัท ยูนิมิต เอนจิเนียริ่ง จำกัด (มหาชน),Steel,Basic Materials,382242112.0,-0.211,0.67,8.96
UKEM,บริษัท ยูเนี่ยน ปิโตรเคมีคอล จำกัด (มหาชน),Chemicals,Basic Materials,661180352.0,-0.392,0.61,1.49
UMI,บริษัท สหโมเสคอุตสาหกรรม จำกัด (มหาชน),Building Products & Equipment,Industrials,627378560.0,-0.159,0.75,5.26
UMS,บริษัท ยูนิค ไมนิ่ง เซอร์วิสเซส จำกัด (มหาชน),Thermal Coal,Energy,620970816.0,-0.002,0.26,
UNIQ,บริษัท ยูนิค เอ็นจิเนียริ่ง แอนด์ คอนสตรัคชั่น จำกัด (มหาชน),Engineering & Construction,Industrials,3134947072.0,0.588,2.9,2.24
